components,Gene.Symbol,Description,Category,Uniprot.ID,Gifts,GC.Id,Relevance.score,GeneCards.Link
tanshinaldehyde,GSK3B,Glycogen Synthase Kinase 3 Beta,Protein Coding,P49841,57,GC03M119821,23.3622570037842,https://www.genecards.org/cgi-bin/carddisp.pl?gene=GSK3B
tanshinaldehyde,NOS2,Nitric Oxide Synthase 2,Protein Coding,P35228,56,GC17M027756,29.1294288635254,https://www.genecards.org/cgi-bin/carddisp.pl?gene=NOS2
tanshinaldehyde,OPRM1,Opioid Receptor Mu 1,Protein Coding,P35372,54,GC06P154175,8.21578216552734,https://www.genecards.org/cgi-bin/carddisp.pl?gene=OPRM1
tanshinaldehyde,PIM1,"Pim-1 Proto-Oncogene, Serine/Threonine Kinase",Protein Coding,P11309,56,GC06P104249,10.9554977416992,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIM1
tanshinaldehyde,PPARG,Peroxisome Proliferator Activated Receptor Gamma,Protein Coding,P37231,60,GC03P012287,47.0029525756836,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPARG
tanshinaldehyde,PRSS1,Serine Protease 1,Protein Coding,P07477,52,GC07P152152,20.8611793518066,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRSS1
tanshinaldehyde,PTGS2,Prostaglandin-Endoperoxide Synthase 2,Protein Coding,P35354,56,GC01M186671,47.4520492553711,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTGS2
tanshinone i,AR,Androgen Receptor,Protein Coding,P10275,58,GC0XP067544,64.6021728515625,https://www.genecards.org/cgi-bin/carddisp.pl?gene=AR
tanshinone i,ASNS,Asparagine Synthetase (Glutamine-Hydrolyzing),Protein Coding,P08243,53,GC07M097854,6.02710676193237,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ASNS
tanshinone i,ASS1,Argininosuccinate Synthase 1,Protein Coding,P00966,56,GC09P130444,5.00966739654541,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ASS1
tanshinone i,BAX,"BCL2 Associated X, Apoptosis Regulator",Protein Coding,Q07812,57,GC19P048954,52.8834838867188,https://www.genecards.org/cgi-bin/carddisp.pl?gene=BAX
tanshinone i,BCL2,BCL2 Apoptosis Regulator,Protein Coding,P10415,58,GC18M063123,47.7472724914551,https://www.genecards.org/cgi-bin/carddisp.pl?gene=BCL2
tanshinone i,BIRC3,Baculoviral IAP Repeat Containing 3,Protein Coding,Q13489,53,GC11P102317,28.2480316162109,https://www.genecards.org/cgi-bin/carddisp.pl?gene=BIRC3
tanshinone i,BIRC5,Baculoviral IAP Repeat Containing 5,Protein Coding,O15392,52,GC17P078214,38.2869033813477,https://www.genecards.org/cgi-bin/carddisp.pl?gene=BIRC5
tanshinone i,CASP3,Caspase 3,Protein Coding,P42574,56,GC04M184627,39.0527992248535,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CASP3
tanshinone i,CCNA2,Cyclin A2,Protein Coding,P20248,52,GC04M121816,24.4427185058594,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCNA2
tanshinone i,CCND1,Cyclin D1,Protein Coding,P24385,60,GC11P069641,69.361083984375,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCND1
tanshinone i,CDK2,Cyclin Dependent Kinase 2,Protein Coding,P24941,58,GC12P055966,40.8422241210938,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDK2
tanshinone i,CDKN1A,Cyclin Dependent Kinase Inhibitor 1A,Protein Coding,P38936,56,GC06P104241,42.12841796875,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDKN1A
tanshinone i,CEACAM6,CEA Cell Adhesion Molecule 6,Protein Coding,P40199,48,GC19P041750,15.2404108047485,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CEACAM6
tanshinone i,CHEK1,Checkpoint Kinase 1,Protein Coding,O14757,57,GC11P125625,27.3357601165771,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHEK1
tanshinone i,CLU,Clusterin,Protein Coding,P10909,54,GC08M027596,14.7422428131104,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CLU
tanshinone i,COL6A1,Collagen Type VI Alpha 1 Chain,Protein Coding,P12109,52,GC21P045981,5.81508922576904,https://www.genecards.org/cgi-bin/carddisp.pl?gene=COL6A1
tanshinone i,CST6,Cystatin E/M,Protein Coding,Q15828,48,GC11P072945,6.67903900146484,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CST6
tanshinone i,CTRC,Chymotrypsin C,Protein Coding,Q99895,52,GC01P015438,6.26920509338379,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CTRC
tanshinone i,CTRL,Chymotrypsin Like,Protein Coding,P40313,47,GC16M067927,5.82981014251709,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CTRL
tanshinone i,CXCL8,C-X-C Motif Chemokine Ligand 8,Protein Coding,P10145,50,GC04P073740,42.4120254516602,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CXCL8
tanshinone i,CYP1A1,Cytochrome P450 Family 1 Subfamily A Member 1,Protein Coding,P04798,54,GC15M074719,32.9504089355469,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYP1A1
tanshinone i,CYP1A2,Cytochrome P450 Family 1 Subfamily A Member 2,Protein Coding,P05177,52,GC15P074748,17.414041519165,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYP1A2
tanshinone i,CYP2C19,Cytochrome P450 Family 2 Subfamily C Member 19,Protein Coding,P33261,50,GC10P094762,21.8690948486328,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYP2C19
tanshinone i,CYP3A4,Cytochrome P450 Family 3 Subfamily A Member 4,Protein Coding,P08684,55,GC07M099773,20.716796875,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYP3A4
tanshinone i,DCK,Deoxycytidine Kinase,Protein Coding,P27707,50,GC04P070992,10.8046188354492,https://www.genecards.org/cgi-bin/carddisp.pl?gene=DCK
tanshinone i,DPP4,Dipeptidyl Peptidase 4,Protein Coding,P27487,56,GC02M161992,16.5563316345215,https://www.genecards.org/cgi-bin/carddisp.pl?gene=DPP4
tanshinone i,DUSP5,Dual Specificity Phosphatase 5,Protein Coding,Q16690,49,GC10P110497,5.38752269744873,https://www.genecards.org/cgi-bin/carddisp.pl?gene=DUSP5
tanshinone i,ELANE,"Elastase, Neutrophil Expressed",Protein Coding,P08246,58,GC19P005575,11.5940065383911,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ELANE
tanshinone i,ERCC1,"ERCC Excision Repair 1, Endonuclease Non-Catalytic Subunit",Protein Coding,P07992,53,GC19M079717,35.5065002441406,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ERCC1
tanshinone i,ESR1,Estrogen Receptor 1,Protein Coding,P03372,61,GC06P151656,68.4392929077148,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ESR1
tanshinone i,ESR2,Estrogen Receptor 2,Protein Coding,Q92731,56,GC14M064084,28.8057041168213,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ESR2
tanshinone i,ETS2,"ETS Proto-Oncogene 2, Transcription Factor",Protein Coding,P15036,48,GC21P038805,11.9346694946289,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ETS2
tanshinone i,F2,"Coagulation Factor II, Thrombin",Protein Coding,P00734,57,GC11P046851,14.1502466201782,https://www.genecards.org/cgi-bin/carddisp.pl?gene=F2
tanshinone i,F2RL1,F2R Like Trypsin Receptor 1,Protein Coding,P55085,50,GC05P076818,11.9499197006226,https://www.genecards.org/cgi-bin/carddisp.pl?gene=F2RL1
tanshinone i,FOS,"Fos Proto-Oncogene, AP-1 Transcription Factor Subunit",Protein Coding,P01100,58,GC14P075278,25.4753360748291,https://www.genecards.org/cgi-bin/carddisp.pl?gene=FOS
tanshinone i,GFAP,Glial Fibrillary Acidic Protein,Protein Coding,P14136,55,GC17M061018,6.38803100585938,https://www.genecards.org/cgi-bin/carddisp.pl?gene=GFAP
tanshinone i,GRB7,Growth Factor Receptor Bound Protein 7,Protein Coding,Q14451,50,GC17P077950,16.7656288146973,https://www.genecards.org/cgi-bin/carddisp.pl?gene=GRB7
tanshinone i,GSK3B,Glycogen Synthase Kinase 3 Beta,Protein Coding,P49841,57,GC03M119821,23.3622570037842,https://www.genecards.org/cgi-bin/carddisp.pl?gene=GSK3B
tanshinone i,GSTP1,Glutathione S-Transferase Pi 1,Protein Coding,P09211,57,GC11P067583,38.8755569458008,https://www.genecards.org/cgi-bin/carddisp.pl?gene=GSTP1
tanshinone i,GZMB,Granzyme B,Protein Coding,P10144,54,GC14M024630,13.2400550842285,https://www.genecards.org/cgi-bin/carddisp.pl?gene=GZMB
tanshinone i,HABP2,Hyaluronan Binding Protein 2,Protein Coding,Q14520,52,GC10P113550,19.6121616363525,https://www.genecards.org/cgi-bin/carddisp.pl?gene=HABP2
tanshinone i,HDAC3,Histone Deacetylase 3,Protein Coding,O15379,56,GC05M141620,11.7708358764648,https://www.genecards.org/cgi-bin/carddisp.pl?gene=HDAC3
tanshinone i,HGF,Hepatocyte Growth Factor,Protein Coding,P14210,58,GC07M081699,30.3736000061035,https://www.genecards.org/cgi-bin/carddisp.pl?gene=HGF
tanshinone i,HGFAC,HGF Activator,Protein Coding,Q04756,49,GC04P003443,5.48624658584595,https://www.genecards.org/cgi-bin/carddisp.pl?gene=HGFAC
tanshinone i,HP,Haptoglobin,Protein Coding,P00738,52,GC16P073300,12.5394496917725,https://www.genecards.org/cgi-bin/carddisp.pl?gene=HP
tanshinone i,HPN,Hepsin,Protein Coding,P05981,51,GC19P035040,11.4794330596924,https://www.genecards.org/cgi-bin/carddisp.pl?gene=HPN
tanshinone i,ICAM1,Intercellular Adhesion Molecule 1,Protein Coding,P05362,57,GC19P011104,31.9178619384766,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ICAM1
tanshinone i,ID2,Inhibitor Of DNA Binding 2,Protein Coding,Q02363,51,GC02P008678,5.91309642791748,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ID2
tanshinone i,INPPL1,Inositol Polyphosphate Phosphatase Like 1,Protein Coding,O15357,55,GC11P072223,8.63467597961426,https://www.genecards.org/cgi-bin/carddisp.pl?gene=INPPL1
tanshinone i,ITGA6,Integrin Subunit Alpha 6,Protein Coding,P23229,57,GC02P172427,20.0369758605957,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ITGA6
tanshinone i,ITGAM,Integrin Subunit Alpha M,Protein Coding,P11215,54,GC16P047820,9.37898826599121,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ITGAM
tanshinone i,KLK10,Kallikrein Related Peptidase 10,Protein Coding,O43240,45,GC19M051012,18.8396396636963,https://www.genecards.org/cgi-bin/carddisp.pl?gene=KLK10
tanshinone i,KLK11,Kallikrein Related Peptidase 11,Protein Coding,Q9UBX7,46,GC19M079981,8.37928485870361,https://www.genecards.org/cgi-bin/carddisp.pl?gene=KLK11
tanshinone i,KLK13,Kallikrein Related Peptidase 13,Protein Coding,Q9UKR3,47,GC19M079984,9.37254810333252,https://www.genecards.org/cgi-bin/carddisp.pl?gene=KLK13
tanshinone i,KLK15,Kallikrein Related Peptidase 15,Protein Coding,Q9H2R5,48,GC19M050825,9.66318225860596,https://www.genecards.org/cgi-bin/carddisp.pl?gene=KLK15
tanshinone i,KLK3,Kallikrein Related Peptidase 3,Protein Coding,P07288,53,GC19P050854,27.5080108642578,https://www.genecards.org/cgi-bin/carddisp.pl?gene=KLK3
tanshinone i,KLK5,Kallikrein Related Peptidase 5,Protein Coding,Q9Y337,48,GC19M050943,9.56075382232666,https://www.genecards.org/cgi-bin/carddisp.pl?gene=KLK5
tanshinone i,KLK6,Kallikrein Related Peptidase 6,Protein Coding,Q92876,51,GC19M050958,12.0032444000244,https://www.genecards.org/cgi-bin/carddisp.pl?gene=KLK6
tanshinone i,KLK7,Kallikrein Related Peptidase 7,Protein Coding,P49862,48,GC19M079977,8.64258098602295,https://www.genecards.org/cgi-bin/carddisp.pl?gene=KLK7
tanshinone i,KLK8,Kallikrein Related Peptidase 8,Protein Coding,O60259,48,GC19M050996,8.36978340148926,https://www.genecards.org/cgi-bin/carddisp.pl?gene=KLK8
tanshinone i,LRP1,LDL Receptor Related Protein 1,Protein Coding,Q07954,54,GC12P057128,6.74870491027832,https://www.genecards.org/cgi-bin/carddisp.pl?gene=LRP1
tanshinone i,LRP5,LDL Receptor Related Protein 5,Protein Coding,O75197,56,GC11P068298,8.94627380371094,https://www.genecards.org/cgi-bin/carddisp.pl?gene=LRP5
tanshinone i,MAP3K1,Mitogen-Activated Protein Kinase Kinase Kinase 1,Protein Coding,Q13233,56,GC05P056815,27.5285778045654,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAP3K1
tanshinone i,MAPK14,Mitogen-Activated Protein Kinase 14,Protein Coding,Q16539,57,GC06P104232,23.7414112091064,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAPK14
tanshinone i,MMP7,Matrix Metallopeptidase 7,Protein Coding,P09237,54,GC11M109974,29.4938049316406,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MMP7
tanshinone i,MST1,Macrophage Stimulating 1,Protein Coding,P26927,53,GC03M049683,9.75384140014648,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MST1
tanshinone i,MYBL2,MYB Proto-Oncogene Like 2,Protein Coding,P10244,49,GC20P043667,8.80529975891113,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MYBL2
tanshinone i,MYC,"MYC Proto-Oncogene, BHLH Transcription Factor",Protein Coding,P01106,59,GC08P127735,73.778076171875,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MYC
tanshinone i,NES,Nestin,Protein Coding,P48681,47,GC01M156668,12.5848922729492,https://www.genecards.org/cgi-bin/carddisp.pl?gene=NES
tanshinone i,NOS2,Nitric Oxide Synthase 2,Protein Coding,P35228,56,GC17M027756,29.1294288635254,https://www.genecards.org/cgi-bin/carddisp.pl?gene=NOS2
tanshinone i,NOS3,Nitric Oxide Synthase 3,Protein Coding,P29474,56,GC07P152342,14.792631149292,https://www.genecards.org/cgi-bin/carddisp.pl?gene=NOS3
tanshinone i,NR1I2,Nuclear Receptor Subfamily 1 Group I Member 2,Protein Coding,O75469,50,GC03P119780,10.6707277297974,https://www.genecards.org/cgi-bin/carddisp.pl?gene=NR1I2
tanshinone i,PIM1,"Pim-1 Proto-Oncogene, Serine/Threonine Kinase",Protein Coding,P11309,56,GC06P104249,10.9554977416992,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIM1
tanshinone i,PLAT,"Plasminogen Activator, Tissue Type",Protein Coding,P00750,56,GC08M042174,10.8498001098633,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLAT
tanshinone i,PLAU,"Plasminogen Activator, Urokinase",Protein Coding,P00749,58,GC10P073909,29.9693126678467,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLAU
tanshinone i,PLG,Plasminogen,Protein Coding,P00747,56,GC06P160702,12.8539590835571,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLG
tanshinone i,PPARG,Peroxisome Proliferator Activated Receptor Gamma,Protein Coding,P37231,60,GC03P012287,47.0029525756836,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPARG
tanshinone i,PRSS1,Serine Protease 1,Protein Coding,P07477,52,GC07P152152,20.8611793518066,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRSS1
tanshinone i,PRSS21,Serine Protease 21,Protein Coding,Q9Y6M0,47,GC16P045971,30.227352142334,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRSS21
tanshinone i,PRSS58,Serine Protease 58,Protein Coding,Q8IYP2,40,GC07M142372,10.8126277923584,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRSS58
tanshinone i,PRSS8,Serine Protease 8,Protein Coding,Q16651,52,GC16M040947,6.82976627349854,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRSS8
tanshinone i,PTGS2,Prostaglandin-Endoperoxide Synthase 2,Protein Coding,P35354,56,GC01M186671,47.4520492553711,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTGS2
tanshinone i,PTPN6,Protein Tyrosine Phosphatase Non-Receptor Type 6,Protein Coding,P29350,56,GC12P028322,6.63745355606079,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTPN6
tanshinone i,PTPRK,Protein Tyrosine Phosphatase Receptor Type K,Protein Coding,Q15262,51,GC06M127949,5.66474962234497,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTPRK
tanshinone i,RHOC,Ras Homolog Family Member C,Protein Coding,P08134,48,GC01M112701,12.7753038406372,https://www.genecards.org/cgi-bin/carddisp.pl?gene=RHOC
tanshinone i,RXRA,Retinoid X Receptor Alpha,Protein Coding,P19793,56,GC09P134317,22.2861995697021,https://www.genecards.org/cgi-bin/carddisp.pl?gene=RXRA
tanshinone i,ST14,ST14 Transmembrane Serine Protease Matriptase,Protein Coding,Q9Y5Y6,55,GC11P130159,17.5794620513916,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ST14
tanshinone i,TK1,Thymidine Kinase 1,Protein Coding,P04183,52,GC17M078175,11.1693592071533,https://www.genecards.org/cgi-bin/carddisp.pl?gene=TK1
tanshinone i,TMPRSS11A,Transmembrane Serine Protease 11A,Protein Coding,Q6ZMR5,43,GC04M067909,5.10057353973389,https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMPRSS11A
tanshinone i,TMPRSS2,Transmembrane Serine Protease 2,Protein Coding,O15393,54,GC21M041464,17.5265254974365,https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMPRSS2
tanshinone i,TMPRSS3,Transmembrane Serine Protease 3,Protein Coding,P57727,48,GC21M042371,6.88564491271973,https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMPRSS3
tanshinone i,TMPRSS4,Transmembrane Serine Protease 4,Protein Coding,Q9NRS4,46,GC11P118077,8.02790546417236,https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMPRSS4
tanshinone i,TP53,Tumor Protein P53,Protein Coding,P04637,60,GC17M007661,233.145599365234,https://www.genecards.org/cgi-bin/carddisp.pl?gene=TP53
tanshinone i,VCAM1,Vascular Cell Adhesion Molecule 1,Protein Coding,P19320,53,GC01P100719,11.756552696228,https://www.genecards.org/cgi-bin/carddisp.pl?gene=VCAM1
tanshinone i,VEGFA,Vascular Endothelial Growth Factor A,Protein Coding,P15692,56,GC06P043770,54.6103630065918,https://www.genecards.org/cgi-bin/carddisp.pl?gene=VEGFA
tanshinone i,WFDC2,WAP Four-Disulfide Core Domain 2,Protein Coding,Q14508,44,GC20P045469,11.4024715423584,https://www.genecards.org/cgi-bin/carddisp.pl?gene=WFDC2
tanshinone Ⅵ,ACHE,Acetylcholinesterase (Cartwright Blood Group),Protein Coding,P22303,53,GC07M100889,8.06687164306641,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACHE
tanshinone Ⅵ,AR,Androgen Receptor,Protein Coding,P10275,58,GC0XP067544,64.6021728515625,https://www.genecards.org/cgi-bin/carddisp.pl?gene=AR
tanshinone Ⅵ,AR,Androgen Receptor,Protein Coding,P10275,58,GC0XP067544,64.6021728515625,https://www.genecards.org/cgi-bin/carddisp.pl?gene=AR
tanshinone Ⅵ,CA2,Carbonic Anhydrase 2,Protein Coding,P00918,58,GC08P085463,9.23837280273438,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CA2
tanshinone Ⅵ,CCNA2,Cyclin A2,Protein Coding,P20248,52,GC04M121816,24.4427185058594,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCNA2
tanshinone Ⅵ,CDK2,Cyclin Dependent Kinase 2,Protein Coding,P24941,58,GC12P055966,40.8422241210938,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDK2
tanshinone Ⅵ,CHEK1,Checkpoint Kinase 1,Protein Coding,O14757,57,GC11P125625,27.3357601165771,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHEK1
tanshinone Ⅵ,DPP4,Dipeptidyl Peptidase 4,Protein Coding,P27487,56,GC02M161992,16.5563316345215,https://www.genecards.org/cgi-bin/carddisp.pl?gene=DPP4
tanshinone Ⅵ,ESR1,Estrogen Receptor 1,Protein Coding,P03372,61,GC06P151656,68.4392929077148,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ESR1
tanshinone Ⅵ,ESR1,Estrogen Receptor 1,Protein Coding,P03372,61,GC06P151656,68.4392929077148,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ESR1
tanshinone Ⅵ,ESR2,Estrogen Receptor 2,Protein Coding,Q92731,56,GC14M064084,28.8057041168213,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ESR2
tanshinone Ⅵ,GSK3B,Glycogen Synthase Kinase 3 Beta,Protein Coding,P49841,57,GC03M119821,23.3622570037842,https://www.genecards.org/cgi-bin/carddisp.pl?gene=GSK3B
tanshinone Ⅵ,MAPK14,Mitogen-Activated Protein Kinase 14,Protein Coding,Q16539,57,GC06P104232,23.7414112091064,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAPK14
tanshinone Ⅵ,NCOA2,Nuclear Receptor Coactivator 2,Protein Coding,Q15596,52,GC08M070109,10.3844633102417,https://www.genecards.org/cgi-bin/carddisp.pl?gene=NCOA2
tanshinone Ⅵ,NOS2,Nitric Oxide Synthase 2,Protein Coding,P35228,56,GC17M027756,29.1294288635254,https://www.genecards.org/cgi-bin/carddisp.pl?gene=NOS2
tanshinone Ⅵ,PIM1,"Pim-1 Proto-Oncogene, Serine/Threonine Kinase",Protein Coding,P11309,56,GC06P104249,10.9554977416992,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIM1
tanshinone Ⅵ,PPARG,Peroxisome Proliferator Activated Receptor Gamma,Protein Coding,P37231,60,GC03P012287,47.0029525756836,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPARG
tanshinone Ⅵ,PRSS1,Serine Protease 1,Protein Coding,P07477,52,GC07P152152,20.8611793518066,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRSS1
tanshinone Ⅵ,PTGS1,Prostaglandin-Endoperoxide Synthase 1,Protein Coding,P23219,53,GC09P122370,22.4558048248291,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTGS1
tanshinone Ⅵ,PTGS1,Prostaglandin-Endoperoxide Synthase 1,Protein Coding,P23219,53,GC09P122370,22.4558048248291,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTGS1
tanshinone Ⅵ,PTGS2,Prostaglandin-Endoperoxide Synthase 2,Protein Coding,P35354,56,GC01M186671,47.4520492553711,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTGS2
tanshinone Ⅵ,PTGS2,Prostaglandin-Endoperoxide Synthase 2,Protein Coding,P35354,56,GC01M186671,47.4520492553711,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTGS2
tigogenin,AR,Androgen Receptor,Protein Coding,P10275,58,GC0XP067544,64.6021728515625,https://www.genecards.org/cgi-bin/carddisp.pl?gene=AR
tigogenin,ESR1,Estrogen Receptor 1,Protein Coding,P03372,61,GC06P151656,68.4392929077148,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ESR1
tigogenin,NR3C1,Nuclear Receptor Subfamily 3 Group C Member 1,Protein Coding,P04150,56,GC05M143277,14.93212890625,https://www.genecards.org/cgi-bin/carddisp.pl?gene=NR3C1
tigogenin,PTGS2,Prostaglandin-Endoperoxide Synthase 2,Protein Coding,P35354,56,GC01M186671,47.4520492553711,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTGS2
trans-4-Hydroxycyclohexane-1-carboxylic acid,DPP4,Dipeptidyl Peptidase 4,Protein Coding,P27487,56,GC02M161992,16.5563316345215,https://www.genecards.org/cgi-bin/carddisp.pl?gene=DPP4
trans-4-Hydroxycyclohexane-1-carboxylic acid,PRSS1,Serine Protease 1,Protein Coding,P07477,52,GC07P152152,20.8611793518066,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRSS1
